,Bacteroides,Bifidobacterium,Phocaeicola,Fusicatenibacter,Roseburia,Hominilimicola,Blautia,Faecalibacterium,GGB4605,Ruminococcus,Anaerostipes,Collinsella,Agathobacter,Alistipes,GGB3612,Faecalibacillus,Dorea,Simiaoa,Hominenteromicrobium,Mediterraneibacter,Waltera,Parabacteroides,Candidatus Cibionibacter,Streptococcus,Escherichia,Coprococcus,Clostridium,Agathobaculum,Anaerobutyricum,Ruthenibacterium,Anaerotignum,Phascolarctobacterium,Eubacterium,Odoribacter,Lentihominibacter,Flavonifractor,Gallintestinimicrobium,Dysosmobacter,Lachnospira,Thomasclavelia,Veillonella,Haemophilus,Intestinibacter,Enterococcus,GGB51491,Actinomyces,Prevotella,Segatella,GGB3277,GGB4585,GGB4710,GGB4266,GGB3345,Holdemanella,Catenibacterium,Sarcina,Paratractidigestivibacter,Anthropogastromicrobium,GGB4564,Oscillibacter,Oliverpabstia,GGB4644,GGB82047,Pseudoflavonifractor,Vescimonas,GGB3862,Leyella,GGB9730,GGB51647,Butyricicoccus,GGB3118,GGB58067,GGB3478,GGB4604,GGB4682,GGB9642,GGB9715,GGB1495,GGB9627,GGB3636,GGB81330,GGB9634,Ellagibacter,GGB1239,GGB4552,Romboutsia,GGB9737,GGB51431,Slackia,GGB101072,GGB99810,GGB3189,Ligilactobacillus,GGB2983,GGB143455,GGB3256,GGB4642,GGB35068,GGB4723,Senegalimassilia,GGB9712,GGB3429,GGB9760,GGB9766,GGB49409,GGB4704,GGB9603,GGB4888,GGB9370,Pilosibacter,Faecalicatena,GGB9708,Rothia,GGB9290,GGB3588,GGB13404,Eshraghiella,Parolsenella,GGB9690,GGB9758,GGB9774,GGB9790,GGB4456,GGB1247,GGB3304,GGB3730,GGB9380,GGB4672,GGB9759,GGB115571,Jutongia,Mogibacterium,GGB9590,Akkermansia,GGB34797,GGB3109,GGB4611,Brotocaccenecus,GGB4591,Methanobrevibacter,GGB3623,GGB1627,GGB3306,GGB9342,GGB4699,GGB9691,GGB9677,GGB9636,GGB9602,GGB31460,GGB143497,GGB3653,Kineothrix,GGB9707,GGB4603,GGB9699,GGB13493,GGB4578,GGB1266,GGB4684,Wujia,GGB3619,GGB9747,GGB9293,GGB3321,GGB82668,GGB9618,GGB4584,GGB2958,GGB9778,GGB9608,GGB49418,GGB49284,GGB9786,GGB34228,Butyricimonas,GGB9302,GGB74412,GGB9383,GGB4884,GGB9767,Paraprevotella,Barnesiella,GGB9502,Bilophila,Hominiventricola,Holdemania,Lawsonibacter,GGB9522,GGB4599,Phoenicibacter,GGB9420,GGB9347,Treponema,GGB9762,GGB9345,GGB9787,Hominifimenecus,GGB9189,otros
37082_3#15,0.0,0.0175199999999999,0.0,0.40731,0.05357,0.01588,3.30966,0.47538,0.0,1.06456,0.0,0.9055,0.05665,0.0,0.0522899999999999,0.07295,1.12903,0.0410699999999999,0.06172,2.78021,0.0293,0.0,1.01498,0.13769,0.00164,0.0566,1.25786,0.0,0.34014,0.0,0.0,0.01425,0.00159,0.0,0.6019800000000001,0.0,0.0,0.06001,0.0029,0.0,0.0,0.035,0.18538,0.14903,0.01432,0.13288,0.0825,1.97697,0.0713299999999999,0.16402,0.04435,0.06692,0.00118,5.0052,1.09696,0.02367,0.4402,0.0,0.0,0.1990299999999999,0.13468,0.80899,0.07604,0.00315,0.0262,1.7866799999999998,0.26833,0.73945,0.16214,0.0,0.00083,0.0,0.0011099999999999,0.23738,2.68733,0.00278,0.49972,0.0,0.0,0.00021,0.11323,0.12771,0.46478,0.08445,0.05166,0.8037,0.00109,0.03736,0.27495,0.0,0.0016,0.0,0.0,0.0,0.0,0.0014199999999999,1.93914,0.00433,0.05985,0.41318,0.0,0.0,0.2776,0.00859,0.01291,0.02437,0.0017,0.7955,0.11639,0.0,0.02773,0.03013,0.05164,0.0,0.07261,0.0,0.0110099999999999,0.17736,0.0571399999999999,0.00783,0.0,0.02135,0.65991,0.02274,0.01896,0.0222699999999999,0.22687,1.6765,0.16134,0.0,0.0,0.26366,0.0,0.0,0.0510399999999999,0.0,0.21447,0.0,0.3885099999999999,12.24301,0.0,0.17207,0.08279,0.0002399999999999,0.11669,0.00907,0.05651,0.0,0.0126,0.03468,0.0,0.02225,0.0026,0.0,0.0,0.0,0.0,0.6113,0.01199,0.41378,0.0,0.0,0.01095,0.0,0.0,0.33098,0.0,0.01612,0.00627,0.04584,0.02511,0.06495,0.00228,0.0,0.0,0.0,0.00126,0.0,0.0996799999999999,0.78383,0.00409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039,0.97201,0.30399,0.0,2.00228,0.0,0.06373,0.0,0.0,0.0,40.60837000000003
37082_3#17,0.0,0.0183599999999999,0.0,1.03675,0.03195,0.04078,1.3776700000000002,1.39887,0.0,0.51951,0.0,0.53288,0.94821,0.0,0.00035,0.21855,0.5132399999999999,0.01906,0.00036,3.46899,0.04332,0.0,1.21267,6.37613,11.84855,0.46842,2.6659200000000003,0.0,0.09247,0.0,0.0,0.0,0.0,0.0,0.0384,0.0,0.0,0.0,0.0,0.0,0.0,0.16777,0.20558,0.01278,0.0,0.00881,0.0,0.98927,0.0,0.16075,1.82953,0.00078,0.0,1.35372,1.23111,0.0,0.27608,0.0,0.0,0.0,0.04698,0.15996,0.0,0.0248,0.0,0.1063099999999999,0.1077,1.98423,0.0,0.0,0.0,0.0,0.0,0.06101,0.0,0.0,0.0,0.00268,0.0,0.02426,0.04079,0.0,0.56801,0.02148,0.0,0.11434,0.0,0.0,0.10545,0.0,0.0,0.0,0.0,0.0,0.01184,0.00552,1.66858,0.01214,0.0,0.09012,0.0,0.0087599999999999,0.19046,0.14547,0.12085,0.00281,0.0073,0.36932,0.05812,0.0,0.0,0.0,0.01548,0.0,0.01853,0.0,0.24918,0.0,0.0,0.1313,0.0,0.2101699999999999,0.07259,0.0,0.0,0.0,0.20684,0.59285,0.09161,0.03069,0.0,0.01737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00799,0.0,0.0,2.23003,0.0,0.0,0.0,0.0,0.0,0.01762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.50946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.235869999999999,0.01005,0.11696,0.0,0.00491,0.0,0.0,0.00526,0.0,0.0,44.05420000000002
37082_3#19,0.0,3.309,0.0,0.38485,0.00923,0.0,0.65925,0.1088099999999999,0.0157,1.46641,0.011,0.56462,0.03073,0.0,0.00258,0.06177,0.65372,0.00794,0.1037599999999999,0.17355,0.00788,0.0,0.22038,0.002,0.01491,0.1381,0.48438,0.0,0.40545,0.0,0.0,0.0017699999999999,0.00149,0.0,0.22825,0.0,0.0,0.0,0.00487,0.0,0.0,0.0,0.0602,0.0,0.00244,0.0,0.11927,0.59321,0.0052,0.0,0.0,0.0545299999999999,0.0,0.7057399999999999,0.7598600000000001,0.00872,0.77869,0.01139,0.00457,0.08462,0.18144,0.08202,0.01909,0.01359,0.09143,1.20763,0.0,0.06335,0.42228,0.0,0.0,0.0,0.0,0.04105,0.044,0.17817,0.03879,0.02692,0.0,0.0,0.0004599999999999,0.17411,0.32432,0.01141,0.0447899999999999,0.10497,0.00855,0.33638,0.06286,0.0,0.0,0.0,0.00392,0.0,0.0,0.01188,0.70575,0.0,0.08404,0.09977,0.00498,0.00958,0.23845,0.00215,0.05874,0.0163099999999999,0.01401,0.0391,0.0,0.0,0.0,0.00963,0.0,0.003,0.19565,0.0,0.0617,0.0,0.0,0.00069,0.0,0.24838,0.1149099999999999,0.0049299999999999,0.0,0.0,0.24949,0.63239,0.0279,0.0,0.0035299999999999,0.06172,0.0,0.0,0.16665,0.0,0.80601,0.00145,0.0,21.69003,0.0,0.08219,0.01701,0.01646,2.20717,0.0234699999999999,0.33496,0.0584,0.0052299999999999,0.4058,0.00451,0.02938,0.08297,0.0,0.02034,0.0,0.0,0.01569,0.0,2.73749,0.00341,0.0,0.0,0.00137,0.02157,0.0,0.0,0.01115,0.0403,0.1199799999999999,0.05764,0.01885,0.08636,0.0054399999999999,0.01094,0.0,0.0,0.01529,0.20021,0.43499,0.15972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01269,0.06634,0.05319,0.16643,0.0592799999999999,0.38168,0.0,0.13565,0.01693,0.00819,0.0,50.56613999999999
37082_3#1,0.0,0.20888,0.0,1.62703,0.0,0.0,7.5281,0.01051,0.00632,12.74776,0.0208199999999999,1.17037,1.56724,0.0,0.0,0.00617,4.4412400000000005,0.0,0.02036,2.10964,0.0,0.0,0.2062,0.8291,0.0,0.04415,0.28838,0.0,1.13306,0.0,0.02533,0.0,0.0091,0.0,0.36376,0.0,0.0,0.01839,0.0,0.0,0.0,0.0039,0.01469,0.02568,0.0122,0.00646,0.04045,0.30384,0.0,0.0,0.0,0.00722,0.0,3.0299400000000003,11.13915,0.0007599999999999,0.68713,0.0,0.1415,0.1321099999999999,0.43795,0.16367,0.0,0.0,0.0,0.0,0.02207,0.2887099999999999,1.21728,0.00984,0.0,0.0,0.00592,0.00241,1.5247700000000002,0.10611,0.0,0.0,0.0,0.0133699999999999,0.00328,0.30813,0.8437100000000001,0.0,0.41042,0.24029,0.0,0.0,0.19558,0.0,0.0012,0.0,0.0,0.0,0.0296899999999999,0.0,0.26729,0.00318,0.15552,0.2334699999999999,0.00257,0.07417,0.0508399999999999,0.0,0.05332,0.0,0.0113599999999999,0.0,0.11256,0.0,0.00983,0.0,0.0,0.0,0.8184899999999999,0.0,0.0,0.70913,0.0,0.0,0.0,0.09012,0.06587,0.0,0.0015,0.05719,0.0,0.0,0.00811,0.0,0.0,0.2392,0.0,0.0,0.03651,0.0,0.07796,0.13927,0.48746,2.91322,0.0,0.19368,0.32595,0.0,0.12295,0.0,0.45031,0.42837,0.01496,0.92697,0.00999,0.17914,0.0,0.0,0.0,0.0,0.0,0.0,0.00875,2.49018,0.0,0.0,0.0,0.0,0.0,0.0,0.05345,0.0,0.01825,0.0070599999999999,0.13742,0.0099,0.36894,0.01433,0.0,0.0,0.00218,0.0,0.0,0.0,0.02043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5098,0.0,0.0,0.08573,0.0,0.22688,0.06035,0.00763,0.0,0.0,20.956919999999993
37082_3#20,0.0,5.59079,0.0,0.24185,0.14643,0.11197,1.34484,0.0018899999999999,0.0,0.01383,0.23803,2.70329,0.00571,0.0,0.0,0.06971,1.19686,0.0,0.0,0.45161,0.0,0.0,0.18886,6.49924,0.00713,0.01157,1.43109,0.0,0.5855899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00561,0.0,0.0,0.01084,0.0594899999999999,0.20963,0.0,0.0341,0.0,0.00495,0.0,0.0,0.0,0.01351,0.0,11.35483,25.13362,0.24829,1.18327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6155,0.0,0.00027,0.0,0.0,0.0,0.04389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9467,0.0,0.0,0.51837,0.0,0.0,0.16383,0.0,0.0,0.0,8.48807,0.0,0.0,0.0,0.00437,0.0,0.0,0.43275,0.0,0.01262,0.01414,0.0,0.0,0.0,0.0,0.5604399999999999,0.15304,0.0,0.0,0.0,0.56762,0.0,0.07637,0.0,0.0,1.32592,0.0,0.0,0.0,0.0,0.0173,0.0,0.0,0.0,0.13665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.352730000000005
37082_3#21,0.0191199999999999,0.27134,0.0,0.0994299999999999,0.0290899999999999,0.05923,5.67269,0.0137,0.03277,7.15918,0.03086,2.8297,0.04116,0.0,0.03825,0.00288,4.85629,0.28646,0.08381,1.20043,0.16165,0.0,0.36258,0.05306,0.15658,0.90744,1.12808,0.0,1.21231,0.0,0.08111,0.0,0.0350899999999999,0.0,0.40651,0.0,0.0,0.2570699999999999,0.0,0.0,0.0,0.01227,0.0067,0.0,0.0057399999999999,0.0,0.01269,3.10266,0.22782,0.03651,0.0,0.14885,0.0,0.63961,5.2297,0.0,6.37954,0.0,0.13944,0.46458,0.22453,0.0,0.3130199999999999,0.0,0.35628,0.22028,0.02446,0.00733,1.04164,0.0,0.0,0.0,0.0027,0.0,1.78561,0.15469,1.7898900000000002,0.13621,0.03153,0.0,0.0,1.13311,0.6521,0.13187,0.0218,0.04702,0.0,0.06614,0.04456,0.0,0.00462,0.01394,0.86841,0.00468,0.0,0.0,0.8909299999999999,0.00464,0.0,0.29934,0.17698,0.0,0.11219,0.05312,0.00974,0.04227,0.0,0.5657,0.03848,0.0,0.0,0.03296,0.0,0.00815,0.13344,0.00267,0.0,0.0,0.06874,0.01321,0.0,0.43649,0.05895,0.0,0.19875,0.00395,0.62392,0.5708,0.02787,0.02205,0.0,0.10736,0.0,0.0,0.01995,0.0,3.48874,0.36512,0.16939,3.08084,0.17402,1.5139,2.2860400000000003,0.18252,0.0,0.0072299999999999,0.00713,0.0,0.0,0.0,0.0,0.0,0.73052,0.00718,0.0,0.0,0.0,0.10153,0.01559,0.0,0.0,0.10453,0.13718,0.0,0.16149,0.0,0.0203,0.0,0.0796,0.02411,0.29381,0.12112,0.31863,0.0104599999999999,0.0,0.0,0.0,0.0,0.0791,0.0,0.00473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2250599999999999,0.3577,0.45198,0.36177,0.0,0.01057,0.08938,0.07225,0.0,0.0,27.45343
37082_3#22,0.0,0.2313599999999999,0.0,0.05088,0.04183,0.0,0.91402,0.01339,0.01164,0.59822,0.00161,0.65449,0.09057,0.0,0.0,0.17744,0.41448,0.0,0.0,0.33463,0.06759,0.0,0.1214099999999999,0.25759,2.68151,0.07238,3.86004,0.00843,0.37395,0.0,0.0,0.0,2.35641,0.0,0.22127,0.0,0.0,0.0,0.08089,0.0,0.0,0.00055,0.07418,0.54956,0.00064,0.01257,0.0151,0.21316,0.04244,0.0,0.01764,0.0,0.0,1.51594,1.06374,0.04087,0.07775,0.0,0.2497,0.0,0.01937,0.03261,0.0,0.0,0.0,0.0,0.0525299999999999,0.1156099999999999,0.0,0.0,0.0,0.0,0.0,0.1606,0.0,0.0,0.0038399999999999,0.0,0.0,0.0,0.0,0.00475,0.3779,0.0057,0.01346,0.00565,0.0,0.0,0.0657399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09228,0.0,0.02072,0.25787,0.0,0.09887,0.01815,0.0,0.00052,0.0,0.0,0.08709,0.04823,0.0,0.0,0.0,0.0,0.0,0.0653,0.0,0.05269,0.08341,0.0,0.0,0.0,0.0,0.12328,0.0,0.00015,0.0,0.05985,0.17454,0.00486,0.00573,0.00405,0.07487,0.0,0.0,0.3845,0.0,0.0569799999999999,0.0,0.09705,0.4968899999999999,0.0308899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11581,0.0,0.0,0.0302899999999999,0.0,0.02817,0.0,0.0,0.0,0.0,0.48177,0.0,0.0,0.0,0.0,0.0,0.0139099999999999,0.0,0.0,0.0,0.0,0.0130699999999999,0.0,0.0182,0.0,0.0,0.0,0.0,0.0,0.00576,0.04416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10003,0.01938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.42304999999999
37082_3#23,0.0,4.69381,0.0,5.32986,0.31283,0.01529,6.1178,0.3288,0.0,6.342969999999999,0.10207,1.97341,0.15373,0.0,0.0058,0.09693,1.93598,0.18893,0.0291899999999999,1.42532,0.4681899999999999,0.0,0.84336,0.62889,0.0,0.03753,4.15489,0.01198,0.2996,0.0,0.0,0.0,0.17162,0.0,0.09792,0.0,0.00395,0.0,0.13358,0.0,0.0,0.0,0.14035,0.0,0.01155,0.0,0.0413,1.14867,0.0,0.01753,0.05662,0.01678,0.0,12.21097,18.6461,0.1109599999999999,0.05917,0.05839,0.0,0.07431,0.01022,2.76776,0.0243199999999999,0.0,0.01617,0.0,0.05876,1.81652,0.0,0.0262,0.0,0.01458,0.0,0.19818,0.0,0.06379,0.03937,0.06982,0.0,0.0057799999999999,0.01356,0.07334,0.86655,0.0,0.33386,0.00746,0.0,0.0,0.25724,0.0,0.0,0.0,0.8607799999999999,0.0,0.0,0.0,1.05667,0.0,0.11821,0.30695,0.0,0.08387,0.25343,0.02886,0.13594,0.00677,0.00959,0.1303,0.05532,0.0,0.0,0.00866,0.01589,0.0,0.15361,0.0,0.09898,1.4923799999999998,0.00853,0.0,0.00771,0.12554,0.89265,0.0951299999999999,0.0,0.0,0.40094,0.42565,0.0668899999999999,0.00643,0.00976,0.04095,0.0,0.0,0.17845,0.0,0.0,0.0,0.0,0.96435,0.0,0.10714,0.00117,0.0,0.0,0.0,0.00465,0.0,0.0,0.00498,0.0,0.0,0.1627299999999999,0.0,0.0,0.0,0.0,0.09955,0.02172,0.17805,0.01004,0.02727,0.0,0.0,0.00563,0.07035,0.0,0.0057799999999999,0.0,0.05649,0.0523,0.0,0.05814,0.03167,0.0,0.0,0.0,0.0,0.07821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06008,0.00817,0.2635699999999999,0.0,0.0,0.00665,0.01545,0.0,0.0,0.0,13.470609999999988
37082_3#24,0.0,0.02514,0.0,0.22458,0.00413,0.00089,9.50014,0.03712,0.0,4.30234,0.01453,2.68637,0.00704,0.0,0.0,0.5473399999999999,1.58669,0.0,0.22248,1.23581,0.0,0.0,0.03505,7.7623,0.8465299999999999,0.02524,1.09973,0.03703,0.61216,0.0,0.0,0.0,0.65901,0.0,0.27926,0.0,0.0,0.013,0.0,0.0,0.0,0.00401,0.19346,0.7932,0.00916,0.00749,0.00784,0.5798399999999999,1.44814,0.0,0.0,0.01548,0.00989,4.71209,0.5827100000000001,0.44082,0.71714,0.0,0.04381,0.1205599999999999,0.1567,0.0,0.0,0.00155,0.0071,0.35039,0.02238,0.17302,0.06667,0.0,0.0,0.0,0.00547,0.04947,0.0,0.04985,0.0145,0.03369,0.0,0.0016899999999999,0.0072,0.15586,1.14116,0.0,0.03265,0.5180100000000001,0.0,0.0,0.12827,0.0,0.0,0.0,0.0,0.0,0.11778,0.0,6.17734,0.0,0.3234,0.06601,0.0,0.01978,0.05755,0.0,0.05782,0.0,0.0,0.02585,0.2173199999999999,0.0,0.01047,0.05995,0.02263,0.02715,0.07229,0.0,0.0,0.0,0.00827,0.0949899999999999,0.0,0.03112,0.66762,0.0,0.0397,0.0,0.13344,0.41767,0.00758,0.0032,0.0,0.17999,0.0,0.0,0.04801,0.0,0.0,0.01002,0.0,0.18538,0.33431,0.03198,0.41731,0.00403,0.00922,0.0,0.00115,0.0433,0.00695,1.20688,0.0,0.02474,0.0,0.0,0.0,0.0,0.0,0.126,0.00414,0.47362,0.07885,0.09707,0.0,0.0,0.0,0.27136,0.0,0.0,0.0,0.00504,0.00238,0.0,0.11189,0.11459,0.0,0.0,0.0,0.0,0.02279,0.90515,0.00258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37592,0.4479899999999999,0.0,0.0,0.08731,0.00599,0.0,0.0,0.0,0.0,41.33995
37082_3#25,0.0,0.0,0.0,1.42806,1.07472,0.0,15.25131,0.14082,0.0,10.37117,0.1448,2.11066,0.21688,0.0,0.04682,1.37918,3.51294,0.0,0.01945,1.02282,0.79987,0.0,4.40355,0.01942,0.2609,10.17845,0.24153,0.02671,0.21233,0.0,0.24572,0.0,0.1449099999999999,0.0,0.32293,0.0,0.06646,0.03222,0.1251799999999999,0.0,0.0,0.0,0.03883,0.0,0.0,0.03923,0.0,0.7497199999999999,0.15241,0.0,0.0,0.00332,0.28212,1.64102,6.4544,5.87435,0.07826,0.07805,0.0,0.04628,4.55232,0.40553,0.0,0.0,0.16011,0.001,0.11519,1.6492099999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01269,0.00052,0.20271,0.0,0.0,0.0379,3.05245,0.0,0.0,0.0,0.0,0.0,0.1164299999999999,0.0,0.0,0.0,0.0,0.0,0.0268699999999999,0.0,3.3908,0.0,0.0,0.32259,0.0,0.09997,1.08166,0.09464,0.02723,0.0,0.0,0.35825,0.0,0.00364,0.0,0.00455,0.0,0.0,0.4143199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.29009,0.00541,0.2888699999999999,0.1362799999999999,0.0,0.0,0.39357,0.08137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00607,0.0,0.51917,0.02578,0.0,0.0275899999999999,0.0,0.0,0.0,0.03404,0.33274,0.0,0.0,0.0,0.0,1.15012,0.0,0.04427,0.0,0.0,0.0,0.0,0.0,2.45379,0.0864299999999999,0.0,0.0,0.0,0.0,0.02224,0.0,0.01404,0.04622,0.0,0.0,0.15969,0.0,0.0,0.0,0.0,0.04,0.0,0.01289,0.0410899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02875,0.0,0.0,0.00419,0.0,0.0,0.0,0.0,0.0,0.0,8.386920000000021
37082_3#26,0.0,0.00057,0.0,0.48351,0.03928,0.04743,12.13849,0.07922,0.0,1.32479,0.00601,1.35007,0.0,0.0,0.0149,0.60326,1.83495,0.2792199999999999,0.01002,0.6177600000000001,0.01097,0.0,0.26368,2.80706,0.5682,0.1890599999999999,2.78364,0.03254,1.21314,0.0,0.12422,0.04763,1.99229,0.0,4.37319,0.0,0.0003,0.10733,0.02729,0.0,0.0,0.04618,0.0488,0.58373,0.02306,0.15943,0.13488,0.8981,0.0,0.0764799999999999,0.0,0.0124,0.0,5.84845,0.03324,0.6122,0.39492,0.02121,0.03356,0.22779,0.54133,0.0047,0.0,0.0,0.25137,0.01492,0.04215,0.3070199999999999,0.0539399999999999,0.0,0.0,0.00431,0.00515,0.00059,0.35716,0.21483,0.12811,0.03383,0.0240599999999999,0.0,0.03659,0.29316,1.69308,0.01132,0.04473,0.07844,0.0,0.02105,0.08177,0.0,0.06221,0.0018399999999999,0.01814,0.0,0.02945,0.05072,0.35606,0.00633,0.08651,0.2339099999999999,0.0,0.0378,0.19328,0.05594,0.03868,0.0,0.0,1.25858,0.09689,0.0,0.0,0.0198099999999999,0.01175,0.0206,0.16885,0.0,0.0,0.00055,0.00749,0.6327,0.0,0.2516,0.0194599999999999,0.23288,0.52493,0.0,0.0,1.13961,0.05033,0.02062,0.0,0.25772,0.03655,0.0,0.0393,0.0,0.0,0.03427,0.0,0.0,0.00917,0.4211899999999999,0.00905,0.0,1.30697,0.0,0.03556,0.01393,0.0,0.0,0.00769,0.34442,0.00081,0.02274,0.0,0.0,0.00622,0.04621,0.01594,1.12089,0.01596,0.0,0.0,0.01533,0.01638,0.20944,0.00701,0.0,0.0,0.11595,0.0,0.0,0.0252,0.0,0.01525,0.0,0.0525,0.0,0.04458,0.08063,0.02208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35715,0.16768,0.21206,0.0,1.7473,0.18782,0.0,0.0,0.0,0.0,40.58346999999999
37082_3#27,0.0,0.15445,0.0,0.73954,0.04443,0.03358,2.22192,0.04056,0.0,1.95783,0.0,0.8015100000000001,0.02303,0.0,0.0,0.47767,0.92345,0.1126,0.0,0.49972,0.01906,0.0,0.13771,7.36694,0.19591,0.26128,3.1103400000000003,0.0,0.2616699999999999,0.0,0.0,0.0,0.0,0.0,0.37692,0.0,0.00203,0.0,0.06973,0.0,0.00309,0.0150099999999999,0.12251,0.18089,0.0,0.0,0.03682,0.68079,0.02249,0.00793,0.01379,0.02949,0.0,1.60477,0.58158,2.32274,1.7985,0.006,0.0,0.0316899999999999,0.78435,0.44395,0.03006,0.0,0.03708,0.38145,0.04682,0.3265699999999999,0.30493,0.0,0.0,0.0,0.00054,0.00175,0.0,0.0,0.0556,0.0,0.0,0.0205699999999999,0.01647,0.04043,2.14958,0.20688,0.02745,0.30695,0.0,0.0,0.23738,0.0,0.0,0.0,0.2166,0.004,0.0,0.1613,2.84279,0.00443,0.0153099999999999,0.1249599999999999,0.0,0.02062,0.07359,0.0333899999999999,0.04189,0.0,0.0,0.52933,0.18957,0.0,0.0,0.0,0.01622,0.0,0.15042,0.0,0.0,0.87244,0.0,0.06,0.0,0.0402,0.45414,0.00904,0.09464,0.0,0.15694,0.6592600000000001,0.01234,0.0324,0.24913,0.0804899999999999,0.0,0.0,0.00914,0.0,0.0,0.0,0.0,0.06457,0.16898,0.0142099999999999,0.05168,0.0,0.07107,0.0,0.02224,0.0,0.0,0.0,0.0,0.0,0.15006,0.0,0.11664,0.0,0.0,0.02521,0.0,0.59972,1.4945,0.0,0.0,0.0,0.0,0.18528,0.0,0.0,0.0,0.0,0.0,0.0,0.24088,0.00988,0.0,0.0,0.0,0.0,0.06666,0.29044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21047,0.1200799999999999,0.0,0.1138,0.0,0.02222,0.0,0.0,0.0,56.09805
37082_3#28,0.0,0.0,0.0,11.2177,0.1420799999999999,0.0,7.92859,0.11041,0.0,0.0003,1.98938,0.45761,0.0,0.0,0.0,1.05979,0.2701,0.0,0.0,0.7414,0.0,0.0,0.0,36.17002,0.0,0.02497,0.08195,0.8809600000000001,0.92697,0.0,0.0,0.0,0.00857,0.0,0.0,0.0,0.0,0.0,0.14289,0.04228,0.0,0.0003399999999999,0.00352,0.58627,0.0,0.02493,0.0,0.15498,0.0,0.0,0.0,0.0,0.0,5.78631,0.0177699999999999,6.61462,0.0,0.0,0.0,0.0,0.16444,0.0,0.0,0.0,0.0,0.0,0.0,0.1371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1054,0.0,0.0,0.0,0.0,0.0,0.03739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07166,0.0,0.35157,0.0,0.0,0.0,0.0,0.0,0.0,0.02161,0.0,0.02754,0.0,2.64453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.05405
